student_ids,well_being_scores
0TlRNOMQ,71.94824655458594
Px6eSEWo,60.22052456424956
gsvU0yy4,88.98066739454626
06Oih61N,77.8472400871412
eGBN6uJe,67.10623746746884
pRrTT0PU,77.81493141876334
9OkYnFKS,79.06273683822742
7fkOdpgw,55.66339235335214
z9uvxwVM,82.25770988919462
HjO1bIZg,76.38553853500105
bU9pbbJl,72.06196457533777
pCelow8K,73.54893696554626
xmTnPDsU,93.94380186537083
lEZQMgee,57.71915641588582
u6LkAH72,78.52919862016515
SvXvCxaO,64.1093668537701
QzsmlAu9,68.52873969314943
RR4j7ajV,90.48357753965473
ghWPGqMK,70.60473680535048
FyEWSR8W,74.86976075528327
EXZmgSbT,79.3781380831468
tkdb5Smw,85.71021173683155
yQJPVjnI,50.632295677856405
IMBPLVfM,92.09120437917474
hQ9jg4QS,69.70521482934886
j5rZAGBD,66.95186868695465
kn0fjIOt,70.15184240109957
54qOW3kH,69.60217670057261
jdtGeEZy,70.5233304636562
RA1ekIy3,81.83335674453978
KWYgK6tl,64.0430033663829
9eQGdAMN,68.93264703043242
1Vzi9A8Q,78.10250039593481
tx0oqQuX,77.1823551302605
HvVMWqed,91.00816442375424
6O7SiL6U,59.59517249167567
kkG2FiEH,80.26341637241397
FbWAeB9e,83.12935261550729
Bwg8F4CJ,63.94807233986812
R7cDzQPu,52.31594962181779
h9YoP4V1,82.59354104340186
S7I77Xnv,78.9783475288206
NNtzHEeo,85.25524979516841
gbSbLno1,70.7035913125329
VZGE0FCq,59.18385862959539
mUQXc8q9,79.26214130829014
O4onwDHN,66.43343523712107
mRuXH8jk,60.112982042598745
GrSnNTqM,80.67669308728134
u8zxe2Fp,62.756919473664574
DuK5dsWX,83.8010815647148
9N4JeKtL,68.43867196814446
M4wjFKTB,71.68039100514129
LmFiKbK5,74.12584265186972
02jafSCq,85.90503966722659
5dowK9PJ,73.99141122811456
5fBXyu37,75.84468415019687
FMlp3ZbJ,72.22318467455811
d6sEIc4K,61.99642628891782
GfYYIvaO,58.49690155217166
pqhjCnvA,74.57943420401818
xu0CCXag,82.63261453512531
Kj7TCJVU,81.48729563382173
D78Cj5IR,65.75140111399497
vVV3hpah,61.44303105581739
uf2v2C8t,61.27510966021687
7PFCdzhD,75.27040102673158
Vl9rPgqU,77.13893628171833
DfyZYDIC,87.99873680452072
Tw5XgTL5,87.7646803589574
c86UoRlC,60.16187739083267
9ThyncE5,78.62202243640728
UfqCgw5L,72.72053144629056
HEgbr0bp,82.79565209541327
V2kWlg5E,81.06455594553573
K1wWH7sX,76.48869413477316
k9e5eQPC,65.01287152808862
Yj1cB42c,64.24343066869748
SsZ76FtS,73.06585113255333
dm4k2T2x,80.0100671175995
oNNaWG5d,94.30581842635142
zz6wIw9Y,81.71050699438426
W6v2aBgu,82.42956669203699
WeLHYEqu,60.61340629660265
aSaXDcLG,56.81842980997237
xTHDI3ZK,87.02898485368003
7590ifbg,66.90522295661832
mZgOMH2G,71.45988142164884
ZQbPVIPZ,80.96896860548622
Yh1dZ7JL,67.52999116711482
zXBC5Fsu,86.73390607359367
NgA6nyQZ,64.29008397277126
mSrmIrAu,72.17143528453401
Q72mD16O,54.35254534533125
CAlLiOuN,62.568002781414805
jCVJFOIY,64.85580813959537
QKzwnRhq,72.03798412565256
7ja11GaU,78.68022751388361
wcKqde9M,66.60140463832413
7sUp9zLN,72.62523543036991
Y0zFna5d,73.38110274948383
2aTyvvVj,78.21431737428748
wDsW5wKB,88.80184621779199
PbCnzjXg,89.40333226082109
4qoG5mdE,95.92012011712762
9J53qpwa,64.25536990956759
MdiW032W,77.98977534593695
isv88MQI,76.3163524010941
8WxBpftA,83.53982510904412
ElOGGs2b,70.8232277688597
BIcolYuY,82.64523383640258
t0RhMn55,79.41036819151552
WbhNBame,52.11539346204347
6ob1phJa,71.49818784832681
wVZtvBbL,85.87916778118435
6vwXvoz0,77.88005989510357
QdlNyOGi,97.91217484943422
5YgvuDcq,71.583393833862
qYDKAYFN,76.47436822134088
QVURYlEr,68.35516298311192
HnCiisHk,65.57740530846182
hBEzZ7ar,86.78591250098555
oKJ5T64z,72.8449462889432
UZmE1NbR,65.99256868542841
9xU8RP8c,67.32946528276958
7UXBGjwV,89.28286726511693
Ce0UtAOo,73.93927839288497
WallVf9J,84.22449628531437
a8oV7UEm,85.41324351040409
7PlNaxHg,79.3691043535276
N8bXJ1Pz,72.2933704083689
iYCUdtYI,58.75854181388537
Pjz4Sacz,67.60499179743972
M11KwAdF,71.4010575522894
XVilC7A6,92.52042879274495
tNxtKqo6,82.54306675721638
TZrsBF8E,70.09096580164646
8d5a5miw,67.00421948406591
lO7V0uDY,66.64565969275574
DPx8wmQY,82.86227691322853
uep4m90w,57.470903609677315
on1WAkcq,61.27140563842484
wOdo4Pws,58.52638905665262
LUQdEag4,67.40963258911081
YRwd0wTS,83.28822956326346
axYqgLWc,78.07574346889017
gFyFi7So,75.80003090761085
TkgMBn4R,89.35461236155788
JY5Ng0jw,69.92795408712954
r4nglQM5,52.514886171649145
jiXx8yej,86.47820240549635
vbPVEh22,78.92485838821797
qwbr7Kus,72.46610431322986
Ermz1Fql,68.86169713956605
NmQmOIGX,55.61661401423926
xTiqzgw9,69.88988904121109
2WnrYmfW,76.11504410751989
fPFXSXj5,62.10353496234025
1hjQdz5F,79.61047036935007
qtiJQQTX,80.37999165111
kWkK1J7A,73.65211054193944
1bj4PuvB,63.73284655935959
Xs4VwiFT,69.15829690668195
kkDpvPNp,59.465100583133065
dsApglgr,65.8246092600589
XXSshKJu,67.00133570029665
vR29W7qw,63.97104456037843
iZqqeAEo,71.5127563768152
f6pkMkiK,84.51200222408795
3OOjvQec,71.14670569026087
34MAEO8x,93.4421959524043
v0waD8nB,81.57528808895239
8464ghQ3,87.8645556895958
IrmUjsxP,74.99380417026312
pbmyfYB0,73.3308205418461
XiiZekrA,92.18875604268153
Kb8KlKLE,63.60799187974584
QGhg60EV,50.76856280680595
w4jwJLor,58.432010341734824
nEiJ2PCv,84.15217415231686
wJGSpY4x,62.14988279406961
39ZEBMd9,78.31220738984777
2jp5M47a,76.97707409776892
9JhOZ6i6,63.37795812835717
1QGYB5s0,78.26514872410002
jLnqH0tF,70.60174036845247
TqyrBZp2,70.11136841955056
vTcGgCku,75.3577507600418
NHLoy1ZS,76.16385964198915
dcCvgFxg,72.31994389308818
C08cY8XA,71.64866351977032
QhcbkkIH,64.53794221471823
DAzKHTpY,69.12608171735198
hRvw7I8n,79.63940601864064
iMBvhbrl,80.75606391830102
oAYUJnnp,91.17402214638605
7WlJDGUt,84.96986084200259
GwXki0Qm,80.05840344839679
vbbneUmT,55.27101418457022
ubaXGjFu,59.4340631402182
sJiQNWNh,82.67660150986435
L0DcsMqL,76.1838067316583
JS2SHMsb,102.3042961924483
lUO8PWxz,80.01688962990173
69TTcGwe,73.953528144976
6vZUzzSi,61.36513167500989
u5OQYdFI,93.5706489859302
jztdTGJ1,76.6472986500852
4SHYk9Ii,62.32635272526156
wMg9FNCW,67.7974705925401
3Ei70aCx,77.22594907831683
bxioM9EH,83.18264272970386
zDJC7aP3,76.09627495898722
eiaSKltZ,58.5401608675441
TpzYrVrw,65.73144368402755
BXHJJpxp,87.69081595520377
kn1zgjQt,75.53427905028006
HC5kJLbQ,90.12883004055942
OYvQb6YT,70.47221973454073
vKs9wv44,73.15069237168309
SBY0SaUU,78.59308048123297
HA7ALlon,56.949433041912414
vc5yNEL3,79.02431499317399
XzMTjwpC,93.8749350654189
ahWdX8Sa,73.32656659170715
dMG8ma7X,66.53011878424745
TUVWoRLW,67.42124676227253
7xe9SrQS,78.5491979770779
5zhkTZ0l,95.90961495095253
Xi6kinZH,90.67135078309234
RXy8gMLl,64.43394901994928
Ckeu0nvw,74.95485207389767
t7B3sxf9,90.00000968614367
oruPCpHs,64.90684701780582
cZIHin9l,68.88192591310957
dkc70dFv,85.38092492066093
BUMivrer,69.02709186288799
1d320m4c,75.24820009049462
i1a4b03R,74.1037721560844
pmUR89Xa,85.37903181403787
TA52cwlk,67.7725084156653
BlbtVU2v,59.89494304470135
390UMMH3,60.303702254184046
yKebL2iu,76.6342239267933
IOL5E7lh,72.32781605074534
eaWZPK89,84.05771882110332
uekEZmsh,74.15134663248627
FXTNVVw6,93.01335665389827
UFmGmLDV,79.67417454450998
ibLsbWeL,80.22124134590854
TN65Y6v5,64.85332261402701
SzcVPJs0,68.52162024078625
2PTDzWg0,80.31055166605472
wdGtRfAi,82.76100772758963
8xIejiEK,88.01723549244913
DpIJhuKL,61.53253456920673
QWOjqrhO,72.35591953474471
Q8H5wJlf,86.11077256072019
vaIkZ8j4,80.10087759652104
lkTy7JBW,85.16850873267775
VNVm5lro,68.91035685227843
to4Ae0IN,83.74252666470645
7L9aVR71,77.04518678672981
VQZowDf5,76.55927067849284
7OpzrBqf,62.351389640323966
5XFMzrp1,74.55467885142437
euEx9N62,60.02895415176626
3GqF5vxI,58.85310911635639
fVSd2aU7,87.28415488414699
vxjJe1NX,91.20770365021558
sznueBeJ,79.67965502944347
cFmrf8vn,83.17521413402338
T5cp8CR9,89.5889588391392
x1RbnYds,64.9896039472697
jbKNRCVs,61.353045123290926
tmlMMc5Z,75.20376047591729
UwHjVXjz,71.59506367653867
Fu9xFV4j,69.57480367846289
mU1C0jGh,74.93440809670152
kGj2Pcpo,75.87599809222523
wz53w2Ms,86.17906096520302
aszeMZqX,76.053013033852
9XR2of9W,91.23188806416269
B9uxwB1N,85.53936637856859
ckwODoRv,83.58583409242094
JoAfqEWl,79.37724145569095
rWCqTon5,59.91843989149149
pY3zzVNk,65.19368026694198
ux0pb7pN,74.15696027266259
4fci1ChL,68.28991391112156
cX3kwli1,74.78308360990243
j2UFYwgy,87.45988984472838
QUGMjzPx,64.54940781453195
aoXtTatK,75.98186822832692
pvMZoITI,89.8079971367679
CWjgvGbU,56.766264784221605
LWMb5wTU,89.25675516212148
YLmLsADM,74.4825971501282
H17m3b7t,75.39536198426418
r0mUsery,68.8796968632834
buQkZBTZ,75.0410746068644
c5ujPHqx,75.60624620939942
iWZzaqC2,82.62730162322495
1bk4WHsC,80.98483521385411
sWhVtYof,63.68885921076436
zFeFEsSV,77.22089983813734
4iRw4v2p,86.8393013972432
77LK91Fc,79.61394241343798
1cQMbOHd,82.68333907089084
rtOAm8gT,68.99918681137748
yse0eYqT,61.51398885971193
Ejyqz81F,63.110744578980665
gb5zFhRI,64.75176705485255
9TdcK4xH,81.59699942005827
GlN1faNT,83.7900914242498
38lZTavC,82.17092295090957
mPzHDm6u,69.6339228088511
wTGgf29r,69.87179078720388
0CKFxLxf,97.41767276152584
27OMP4iQ,70.1678623993408
hqckw3IR,81.62400615758011
LGbvEFWQ,62.33273602609261
9JydfAIh,71.36877449062291
xtSylK17,67.6684375215575
xSqL2cbZ,74.30765804797075
40rVKbmV,79.41637347258649
KqGXJ9sr,95.04360193374518
BZyq02iC,69.94382207235896
ZLbbRPRO,57.897014321023775
ac0wO09B,68.72212036357844
zAbWXKo5,46.405069197711896
iv9u2nG1,58.93849414753794
QyeL0tvz,79.53483866919635
kIjjyl9z,56.91622099223508
U0NXSdFj,81.09034108735443
cVmnFcwP,60.11066068514916
UkO51RNt,83.51529254877741
Uve5EVQZ,82.72673583626053
VPSbJpuZ,58.29650434386189
9ndKZZ9J,62.0316959047838
yGir1z3m,62.045886143720594
DokqWzdJ,91.67055388368526
xsszyDlw,82.72400358414497
ubiCHKwz,75.8275210832443
oMweT1co,64.32866030245945
mEh4egRX,81.37078759407153
KPaDqUil,91.57246471103737
LXv7rAXS,83.91972192105945
sgl8gpb5,64.11590426490238
UA2SAZge,104.97346143034956
LcRi6qMQ,92.78976604002577
wxMuAegw,71.94093212921692
NIUU64k2,75.23721057361634
gZWNOVO8,80.66014681498801
yMnBttv6,70.37108128594603
Iz14Ux3h,76.88236709774807
XFK1SZ1M,64.2600162447212
2h6Xelru,62.60907589263837
uk59CjSj,74.70472861663346
GQWGwsZx,61.62754410543357
jtwO8yC4,73.86136357478922
czB9vw1q,79.95380881755393
ygiiJYvF,72.30325799736146
Fx6QKGZz,54.19380137153321
WCyhQScn,80.89157655719731
Jlaow3XM,81.2912867033467
SEwEArCd,65.89494053728308
9YqCtJIT,71.90964020798972
dmKdCBaW,69.3950410941083
0eVusRqH,85.65446617019889
2rz6SpeI,78.4896111851567
02qd4rKK,85.20715305877043
wzmx8mcL,85.28647846091644
w0qFWQ4F,82.52306655595012
zVtDcNFN,71.60718884868157
hZrBu7Nu,71.67833461799901
YzLKhGUX,68.6147615559775
XyvmYVt3,81.05332825534806
8DvOuTk1,75.00283364362133
3Y6culUM,85.83523398709255
iBzH1E9t,70.71154935542583
pE4iFodL,79.01665699911413
PVkxR9gF,85.92001159815383
ygdzjtEm,78.45706667723633
Wq8TRwoW,79.19826881014427
m4CHvPs5,87.93507268206923
ITqDsORY,77.96738356707957
MbHXAeS6,78.43960803555112
UeJrdWR1,93.91209814570512
FfAPJ2VT,90.62447774346498
AsLmMrCq,66.6750257721976
uolHxGDb,59.245291288357535
MwgHoUTx,61.862808617657336
gwdmWCxZ,72.69803671037997
V2Z8YqYn,74.20656697858365
4Jc994xK,75.47948281799783
8pbeouH5,73.7187045259394
gORmNTZO,81.74810408247586
1P1Km6ap,84.8255983371744
13nXCBSt,65.3306622406854
Fk0DHXn2,66.54599027715348
Lvw4BWTf,85.05089822139811
iFwG2ZiI,77.01534581409157
340HBU2P,71.04588035822225
uZV67VPK,66.43881276955244
cq45M1ST,77.06515948592651
0UuF7ymW,80.14674159538235
emGtVdvy,69.1475623520129
UwmJsarU,78.85805436766596
IU6ReEl7,102.40835859973032
KHiy7LKz,71.29342689291616
boNs570Y,77.74123174659992
WMKZV62H,73.74897361103073
j1cfYMkc,72.61390441708937
QBybOvhd,73.82179833301223
jhaASLNT,88.92581524589289
GsCrWYwY,86.6928215449896
etZg6ClD,61.81564053081636
vh0YN3BZ,68.2290462344553
aWAqdqHL,71.27855645718127
JF5jS1lx,67.90396868242192
EmlcmPDu,82.96656308781768
t0LV3rD4,71.93455745053407
xposCZ00,57.30029860153639
WHo6H1TU,65.25591591167677
SS7RKjC8,85.49550122185447
QA2Y57vA,81.05054527052302
Z4vDzwg2,87.24096435306153
eC1T8Imo,75.67381414206508
qe7RTNMt,74.3374254263201
rMrq4xlK,72.08104026295153
YQbYjJld,70.01603717214945
AFYXmPuI,71.7080196516623
q7KwWbOc,71.96519059472173
MIy4vF9n,53.70470512158957
aLaRJMhd,65.49662101246908
S9ZNfEss,66.97464790045699
ZE91RMIs,92.80534557902716
kwjV6aPJ,101.96425917634619
AOuWEfrV,84.80991214732863
alpOFZiF,88.90962206827702
hxEdkfFe,76.02956922568407
LILrDmQr,87.05580556857147
rDcO4xUn,80.20925934881863
0V3jW6xv,84.3647873393477
YCgsW6O5,83.14712491267582
QoC7SB3j,69.09722894473853
Yz5lQnCe,65.74621891034263
0hxXkBCM,65.91617394111874
2BIwHcGg,67.65867130033159
2mqQu663,64.19980225903515
ztJTQt4g,91.02983981286066
tB2X4LOI,53.10211178721286
SR9hB3Z2,70.32487572266281
BD2rJcGn,71.03212980035694
pSMtym2v,70.82303352985542
2X9TsfMf,72.61106450354578
8K2vv9gE,61.770184168798615
KZTv7V02,79.50454853500028
UHxsDWlm,74.46248364945718
izAidAHZ,51.35431224756187
yBLwuwoc,66.1275735843374
34Zxg3ep,71.93264791161654
rZ3Fl5lI,72.32991973172051
cNBUkSt1,54.10722583816421
N1lLauHu,82.06857472648306
WPr4VHX4,91.55688114586677
sLRG9YL2,79.900281455141
N6eVSvfl,85.27509281673905
0AGeAxUN,72.32693007660237
J1NzPfIp,90.89270191956022
Zqs6lXUh,69.36863017671308
kJcSuoWa,72.81130592728555
JAM6vU3q,53.5367424014955
a99SKDVP,57.06993935941857
gqTj0CtJ,88.94949454259739
LKDrLYGa,83.99222980807265
jBlYMlmq,78.91540283297797
N9ltJ5zU,92.21657236642969
Nf8iFBew,66.22410684345044
GRTSlcqG,79.59864640913523
pJXRwUb6,72.09971512331396
wnqDH7CK,74.51960501007515
p6j78xTT,84.0990886074029
W0HXCxS6,83.08871163896433
0ZOhnr2Q,71.89475331759661
2vN6Dhg5,80.15777978195554
7ztlZxLM,77.4997975180945
U1bN6ucG,72.52142254600759
j7xnXpZb,66.53279826268701
v1AmrsCZ,78.84411081541609
TYCUaxkT,81.79405181309215
TzagAEuM,84.4544426688621
w0hjtDKr,67.79943711777962
GMTuAFKx,72.81813148634004
wXIqvts6,86.20478533036308
Lj8BMYUK,78.04425831463035
RDy0QyQs,65.31172102589788
WPKxs5xh,74.16374676077639
YiZsC41O,77.32223779363912
g8GhI9A4,73.14130099882982
ro3ZDkfW,82.09602565136323
5xDbuZid,84.83150619544811
yurc5626,101.32064345148814
5uardEyG,71.76207970088
ckchAgYP,65.27604959842094
YRJLbLxw,69.99133937850782
STzlWiE5,72.43384090982006
Nh07T3Bh,90.29378103813993
sVbX27Yj,95.35324288477074
Q1QibQ6V,75.79793708395796
1Kk824zV,85.47529341498029
SPkKljFn,67.93688196674438
ewyYn9bp,87.16955169085621
LMLbQmIS,72.32214063450888
MrdtSpme,72.16293382369122
Vtx6g5Uy,82.03304181792915
cZOU7CrR,91.65583729232327
NdTvkyrx,84.61953626835052
AJzgXsUl,71.20843565960233
xPfPT71p,85.2107391676837
pieGdEid,81.01695529604004
U0pduv0H,86.58557687096256
tzNAlsof,85.05946068186965
WgSVbEzH,67.84073983188048
WnMqz9ze,62.79151762520834
c924s2aL,84.76503549117795
QRrVUHUY,84.64459391697325
UsLRSE8V,77.25406969999102
kXAG5xG3,72.81038847935544
JTCaBYmI,82.32780422728631
6JKnHgMf,84.41570169185336
yY0n51h0,76.07149054255939
iCydElCu,77.06318397750601
aud8lz5g,65.87192517418711
WqSROwDB,90.73878361551265
LVcccyPV,80.27403755538455
e1Qf6imU,76.57979063066267
hde5UCxs,77.13913034920246
rBBCyqFL,81.92155867289992
hGmkOeq8,71.40616404243141
u6OA2sWE,103.51089984907505
4MKaC8BG,54.91769488395017
PhLb06yy,78.98562091354616
zTWXfqSV,84.0042539976575
OCzaSqcP,61.53092177125633
kVXFqI7s,76.6306612283431
c1mBZWn0,69.13092477391703
Wgu1ol6o,96.08719932415248
hchf4JAF,72.57475150223044
ZYJ3GIJX,81.50544219147847
p2Q8x0hC,65.56961193907209
tSVveOhM,73.01985298758555
DxeTlCbj,74.03721693723335
dgqENKr2,69.54888468049519
dS7uaaIJ,88.20793425714501
Zmvl21gy,85.94111885158728
anTDJmG5,67.83658696329107
waDJLVjx,68.52342605090637
eVJNRcAP,70.79689952550405
TouVsUz5,81.51878035593356
h33VVU3w,80.18432300886188
xQXEMaJl,88.39197029077707
aD1eymFu,87.36540518813769
jszB44eu,77.64549676974838
W2wLqT03,79.6128697857714
nsUHSUeo,85.50444215748506
FkMgv5QB,62.44317160129857
RSCDZWLy,73.57995128178082
XIlgy34s,80.78978549199026
BGQNeTwN,66.8733654501397
TdkDkkWV,78.77094821209431
Y5VTCLRP,70.31113237296039
60C5dQ1g,70.03063443082706
Lxywr8Zj,83.99486744925987
8sTDvGaw,70.84751085399158
TKLgad8O,69.53130142660804
ZZ1LtUvA,79.50170577893594
FtWQGmaJ,80.3495189459356
z4UwawPd,73.59134893945385
tVGTr3bd,71.96675248697527
78OOmw69,65.21893592633066
mgBUCN4s,68.63007199651962
zF7Cb0R4,88.29658599077973
4ygINi89,63.09902673842892
bLHbcPyf,78.31649915066247
4I7IVMVk,89.49581618940068
aKyExUhj,75.59554718302861
JdWxbsB2,74.7193261496235
jmURwJmZ,80.53410200809337
ZKYrtWTt,67.61632696667185
C4znQHgH,97.23241808116674
Fu7HODSs,84.83610884616844
BjJnZw2L,65.989749809296
l34ds0BB,80.60372345484913
wdVBhYYA,76.35746897406415
zIesbNK4,70.84897945333128
Mi2omzmO,74.29299032265905
aBpkHKGC,81.24031696719375
UnMu0fyc,67.88332886503653
ZdGw9ZlJ,84.67787698639388
CuzWpGY1,81.27807626692652
uUo9WrJO,72.1230022197951
lqqf3hwE,75.41085361828259
zDqxlHq0,87.37515506746952
XG8spENE,65.05827020774105
PDxeVEei,92.0574314149099
1kIcLyvC,94.62912989051691
IygSNp9e,75.81905526705263
nRzgZp1R,69.18202756495484
2FJoLq4r,74.4153831326273
XtX2SHTK,94.93817349213424
yvRK9PNn,52.1409990011247
GI5XCHTq,55.76338011297571
1vW2TKdX,82.78714548148739
49glDAGz,81.92922775018341
OTcDmo2v,66.32852969779822
TZI5DvaQ,75.33200894293051
v25wEDno,61.09324459766701
TRF4mf7R,81.04349712438383
kZO4pNWc,86.57140770696391
6GIs7iQL,80.92776174521182
qSXjaVKL,76.13671249713161
MlrBSLwk,93.05748154022905
cJzmZWTc,86.04009077952165
balcpGvt,79.2281596462177
wwzmXEnu,72.47765001918067
XgB7LhK4,81.90989036830968
s2bSjGwH,81.90992950280129
lHB4gfMY,75.57837638660787
lh2TGRq7,75.70619129364543
NO2Vv8VX,70.68892806869295
x6N2SO5S,68.31607567653539
qdGF8uvK,86.52808391756864
vwgdhXq0,90.21827642835426
OjuYmiv2,62.03573961112484
nkSvtkmm,69.02310846408588
EYwfSzjq,84.14283401145909
PNI5ubrs,66.18627161998597
QbQjyv80,72.19769659527987
gS40avzG,79.11275745581324
Z2ck5A8f,86.48759406628018
NsImP1Wc,68.33277927796773
Rxjdg71U,79.0121239324392
vjErCVic,73.27981178712143
lkHaBl4t,62.83893059802479
pCuWPouF,63.40909102434216
AOANGrXE,67.97766378986223
CUoCV7Ma,62.31767501626279
aLkwF3XH,64.42941321541433
Lr2KVYFh,84.10044077933344
NlU2MOSH,81.12744877677993
Bj4uM4Va,69.85082593295974
0qFVQRQc,76.84565941190102
rJcV5bsW,68.44800815518037
fBz2ZvUD,63.37119325943888
g9SkoTBY,74.98280501458765
gXUf8hCA,85.90636468568286
8n8nOEjs,59.9933693618149
hp5qU3LT,87.00951968603503
yv1scupP,65.14255679537264
1dJ4kVNS,56.731660332426245
sWUhRMdf,74.45355600684823
buySdCEV,66.46893033307339
8ZJGyVE1,79.75653681396062
uGmOsdiP,79.2216431663835
4ZDuxxAe,74.41328748079358
SCzgPvoc,74.23719462754266
pYbujegy,81.37111291539624
XGLpISNV,80.52004774548794
Ad8cDCTX,66.95463658476996
djJyYi2c,67.02140210177441
iEG662p3,88.12477838072328
PeE1laVx,73.175982983608165
zId59GsO,79.49222410491382
UtFsSAE2,66.39167869303749
105JSzpV,64.19666205144377
iKhsI8vk,71.57216309951882
4nPfLbz9,86.02068402366416
bk2cotua,79.17817693168695
mbqEVowK,73.07223822934043
PgEfv0lz,81.3835735544757
aqnnYCEZ,84.62439864051325
Im6Xo6G4,61.73593144019196
jSS32v8K,82.35786658629931
3zt1U9bR,60.14932081251396
itXVYKSX,88.84077526317468
gWDxhNzW,89.24355848659889
uAWk6lTz,59.53854551536852
xkUl6MQM,70.097717895061
tOe9Ki99,65.97609230644838
iQM1hjez,61.443688269756414
HbWcH0Dy,73.31496548261619
uvh66mP5,76.14641240686568
tHmtyHy0,80.32614002864557
8idNWGBx,66.97968214838745
YlvZcvAZ,79.35458175698456
7ujpHZOK,66.08302000111287
8PbtlsAF,82.25349730303246
2clNcm17,66.82451162802252
BTGf9SO7,70.42879640245934
3x0Fo5gT,88.42468551041563
AnXS0bFM,84.82359044325474
dz70epw4,98.34417784518438
i62Go6tC,82.47691744456974
l3DSsrv7,80.51643587651868
EevARZiT,51.131405971959644
4zMtGOX2,72.06222799734944
BlpctEGr,72.99497327885751
DuRQv7mV,76.54996223541926
AYXMBEnM,72.5928755522555
vjnYZkOM,81.4383640368868
5sTNjeY9,81.70410894963067
s0YoClu2,96.72210092865652
Lz8VFBAe,67.43053391288775
3t3zhOPS,60.99178189643455
s2nQIr2C,87.45023824450234
49KjI4vU,89.21537597363678
etOUUtnA,75.3289078070351
dOcDi9ZV,64.64896515130195
4hWcRYdw,75.20537374621203
IExSEIPv,79.24764826488949
I2Wg6BYJ,65.68065378987768
X6u3xPuy,75.48779341746294
ZS4QEKJ5,67.27176762653501
ElQqbUGG,84.03809560381751
IjCYkS3h,85.63234143596623
z0oN8hwX,77.79666312925605
UfiETJnF,84.7626370943101
FAlhae8w,86.66606469334967
iafsW1fE,46.70971605155246
uPJkIGJw,55.172384422705626
IpS1WZwz,77.90195057708347
OyTgCXCW,72.57500683312037
i7OgShtv,87.17539283823746
6gL9RxVN,74.204056502167
IGsu2xPH,74.88994096604814
FGpjVMVi,68.29427606531401
4WJefA1t,60.24810778035949
NolHvIBi,83.08436330525095
URRyOF7o,79.20625688156994
gs9wtSto,69.81043099643915
ObNZNrJB,76.52210712474553
mhGDgCqc,74.85311459186515
NjDAcCGF,71.3012814214073
y57c2jBT,83.68769177959518
D0wBfDdv,78.64404723139316
dg32v616,59.111382704776446
lw6dq8Gg,68.63600115056035
yrKhACPO,93.07586612522077
gKPK7wri,68.30399069731372
D0AoLZWY,77.84306274534384
9FzA5uWY,86.33150347617118
LMJQ9Y7d,60.707138868900046
4Tkn4oKb,74.81321843190769
wQhDHcVp,78.57550581424488
R44bOE7r,68.31823737475172
JqBntJJA,82.59301768417131
99q1g9dj,69.66365130960453
ko1i2zfV,52.9181547722065
h5NXxnCH,63.72175242512925
UPRdZmIK,62.093316550811664
7hcilTvc,96.93772641759156
NflX6fxR,77.11752770851506
MMNwZPgt,81.2830604288791
Jfnsnlqw,84.30268095976739
sndPNlz7,100.54297391451254
hab7psQW,90.29592015247587
6xc9ZUCz,69.13646883477924
2NvJ6h51,73.2174373243888
jQmRjjFu,73.05858756865426
b6kMOgSJ,86.01439191590347
l8GHoU7O,91.5210420537646
cyifWGX2,85.26513399459952
pB4OwbAc,73.96113186633227
ZhpE6y44,64.12227483007642
SypWhcjj,71.79042636663603
huXXmgKz,68.4071254254039
S2pcsfly,52.051740529894886
oFs3gXJk,62.52327053944738
PUcnEIkd,59.23753520397901
86OAu1Lj,74.53584300903776
YkuaH1DY,79.86681311785723
sUVls3bg,68.60123383816631
EpV1i93A,71.80890386451394
gn2X8CON,67.50340073131265
4wmlQ6ZD,93.22723346605524
eGZUS4ks,87.56827558989606
VkNMpiVr,68.98489380449061
y3ona0Bq,77.51923787188917
p7C489P9,59.53998125934307
Ekniwi2s,82.78979341930344
64ZYsRES,57.821913447919044
UtauyAqK,75.34638744534948
dOW3Ge2W,77.61045634517947
aP0qohB3,60.820273587919374
AHIYFybh,89.37612840276249
aqqiC2Xa,68.4048805439003
dEW5R0Pb,90.24306615174856
XsqdgGC0,66.82830116252944
u0ihIDkm,70.249390597755
eSKIL1eZ,75.01893859991061
1wosXGmD,62.753262382398574
mJb6LjbC,80.32841862779516
TEY9Sd9J,69.00457621767939
8O7jcYXc,75.02757112429663
SDfQ8XNb,88.77189398505186
PNOXD9Dm,95.11954606838214
MvAQzaXl,82.62223240911331
LKCTZXV3,83.64677172879578
QdKKCfzz,87.23132889941763
A9DPEasu,74.90915179245232
2goG5iBf,80.78985357962085
NdmnnBjC,77.05765153604908
qeWO4It4,56.330570496076305
UmtFrmDI,79.62766915683831
7ikTFiOZ,91.00142206295826
SWovwE6m,85.63680976828883
U3WlFPIy,65.86250371888838
Vhbrrvuy,81.73540843133458
kZEc9TXY,60.96676778481523
afhlFv46,81.4613418758894
hjPPKkzS,64.7251044919385
B9zSdNpq,76.93840687869783
5BinR4jc,96.94846357100559
ojZGZrCN,69.03185424444703
e0vqOK61,66.24582345280832
pptucpAy,53.82801597532784
ew1H0Pbx,82.35491280917262
zQSuRnPU,67.82217669950829
3prZ7cir,69.60202012399247
wUT4PkOf,76.1325566343645
xdx7s4TQ,93.46996132467484
